timestamp,F3
497057,183.0928
497061,198.0941
497065,134.2424
497069,221.9423
497073,155.0134
497077,181.9388
497081,197.3248
497085,125.3955
497089,206.5563
497093,130.0113
497097,137.7042
497101,180.4002
497105,125.0108
497109,210.7875
497113,152.3209
497116,165.0143
497120,200.402
497124,111.5481
497128,190.0165
497132,138.0889
497136,147.3204
497140,193.8629
497144,106.163
497148,186.5546
497152,137.3196
497156,136.1656
497160,190.0165
497164,112.7021
497168,192.3243
497172,145.3972
497176,136.1656
497180,186.9393
497184,102.3166
497188,179.2463
497192,140.3968
497196,121.549
497200,181.1695
497204,83.46877
497208,141.1661
497212,102.3166
497216,73.08325
497220,141.9354
497224,63.46703
497228,129.242
497232,93.46963
497236,52.69687
497240,129.242
497243,44.61925
497247,105.7784
497251,103.0858
497255,67.69817
497259,137.3196
497263,46.15784
497267,94.23893
497271,97.31612
497275,57.6973
497279,140.7814
497283,66.15957
497287,115.7793
497291,126.5494
497295,68.08282
497299,150.3976
497303,85.39201
497307,126.5494
497311,134.627
497315,73.85255
497319,161.5524
497323,85.00736
497327,115.3946
497331,145.7819
497335,76.92974
497339,159.6292
497343,93.85428
497347,108.0863
497351,127.7034
497355,68.85211
497359,157.706
497363,98.85471
497367,123.4722
497370,165.3989
497374,82.69947
497378,156.1674
497382,91.16174
497386,103.0858
497390,154.2441
497394,77.31439
497398,162.3217
497402,112.3174
497406,111.9328
497410,156.1674
497414,65.00563
497418,141.9354
497422,114.6253
497426,111.9328
497430,168.4761
497434,95.00823
497438,178.8616
497442,136.1656
497446,110.7788
497450,180.4002
497454,111.1635
497458,185.016
497462,150.013
497466,138.0889
497470,202.3252
497474,110.7788
497478,176.5537
497482,161.9371
497486,131.9345
497490,201.1713
497494,121.549
497497,183.8621
497501,169.2454
497505,127.7034
497509,200.0173
497513,117.3178
497517,171.1687
497521,170.3994
497525,113.856
497529,187.3239
497533,95.77752
497537,131.5499
497541,118.0871
497545,57.6973
497549,137.3196
497553,60.0052
497557,99.62401
497561,104.6244
497565,42.696
497569,123.0876
497573,48.08109
497577,81.54552
497581,97.70077
497585,38.84952
497589,120.395
497593,48.08109
497597,73.4679
497601,99.23936
497605,26.92541
497609,111.9328
497613,44.2346
497617,71.16001
497621,107.317
497624,37.31092
497628,126.1648
497632,64.62098
497636,77.69903
497640,113.4714
497644,26.15611
497648,110.7788
497652,61.92844
497656,65.77493
497660,116.5486
497664,35.77233
497668,113.4714
497672,61.54379
497676,60.0052
497680,121.549
497684,46.54249
497688,127.7034
497692,85.77666
497696,75.77579
497700,134.2424
497704,47.31179
497708,120.7797
497712,86.9306
497716,66.15957
497720,129.6266
497724,47.69644
497728,98.85471
497732,45.0039
497736,11.15481
497740,65.39028
497744,-26.92541
497748,41.92671
497751,31.92584
497755,0.7692974
497759,73.4679
497763,-18.07849
497767,45.77319
497771,39.23417
497775,1.923243
497779,90.77709
497783,9.616217
497787,63.85168
497791,59.2359
497795,17.30919
497799,97.31612
497803,21.15568
497807,76.16044
497811,84.23806
497815,18.46314
497819,102.3166
497823,29.61795
497827,74.2372
497831,91.16174
497835,32.31049
497839,119.2411
497843,42.696
497847,71.54466
497851,101.9319
497855,35.77233
497859,121.549
497863,53.85082
497867,86.16131
